x,y,t,valor_objetivo,c_x,c_y,c_t,a1,b1,c1,a2,c2
1.0,0.0,5.0,20.30260804413811,7.0,6.0,2.6605216088276222,3.0,3.0,2.0,1.7419308994627127,1.0
0.0,1.0,12.0,41.8160481191666,2.0,9.0,2.734670676597217,1.0,3.0,9.0,1.0657636305371607,3.0
0.0,1.0,6.0,30.589716417911724,5.0,1.0,4.931619402985287,1.0,2.0,4.0,1.5671836180407408,4.0
1.0,0.0,6.0,24.73163354651536,9.0,1.0,2.621938924419227,2.0,2.0,4.0,1.4789904965994622,4.0
0.0,1.0,5.0,20.09496869300196,2.0,4.0,3.218993738600392,3.0,3.0,2.0,2.9145129346190517,4.0
0.0,1.0,4.0,16.499787859212805,6.0,7.0,2.3749469648032013,2.0,2.0,2.0,1.2114624749212035,0.0
0.0,1.0,9.0,38.47623210932761,4.0,4.0,3.8306924565919567,1.0,3.0,6.0,1.4288482163447638,2.0
1.0,0.0,11.0,15.00005655268288,3.0,2.0,1.09091423206208,3.0,2.0,8.0,2.7387340785170564,2.0
0.0,1.0,4.0,20.349043338324137,2.0,3.0,4.337260834581034,1.0,3.0,1.0,0.7438118838615813,3.0
0.0,1.0,5.0,24.479576440291417,3.0,9.0,3.095915288058283,3.0,3.0,2.0,0.5474946179434912,2.0
0.0,1.0,8.0,39.066576686669634,8.0,8.0,3.8833220858337048,1.0,2.0,6.0,1.6304991368372348,2.0
0.0,1.0,5.0,28.507709163229695,6.0,9.0,3.9015418326459392,1.0,3.0,2.0,2.7641660979513425,3.0
1.0,0.0,7.0,36.36982994184834,3.0,6.0,4.767118563121191,2.0,1.0,5.0,2.05199060716432,3.0
1.0,0.0,7.0,16.93067101047516,9.0,2.0,1.1329530014964515,1.0,3.0,6.0,0.75919272383297,3.0
0.0,1.0,5.0,26.221207087298687,6.0,9.0,3.4442414174597373,3.0,3.0,2.0,2.06889995038548,2.0
1.0,0.0,9.0,40.77553039121137,8.0,4.0,3.6417255990234856,2.0,3.0,7.0,1.5325845412083876,0.0
0.0,1.0,3.0,14.86201209826185,4.0,8.0,2.287337366087283,3.0,2.0,1.0,1.427874147084097,3.0
1.0,0.0,9.0,24.12482828085237,8.0,3.0,1.7916475867613744,3.0,3.0,6.0,2.8753373102316524,0.0
0.0,1.0,9.0,24.813125638506865,2.0,6.0,2.0903472931674294,1.0,2.0,7.0,2.390283864985193,0.0
1.0,0.0,4.0,18.165041878993726,9.0,4.0,2.291260469748431,3.0,2.0,1.0,0.6911465880154026,2.0
1.0,0.0,3.0,16.57585744497336,9.0,5.0,2.52528581499112,1.0,2.0,2.0,1.008903282003896,1.0
1.0,0.0,5.0,9.674523246566705,4.0,1.0,1.134904649313341,3.0,3.0,2.0,2.017360001984148,0.0
0.0,1.0,6.0,19.95977657157717,8.0,7.0,2.159962761929528,1.0,3.0,3.0,2.810181608520125,2.0
1.0,0.0,8.0,40.51904264572997,8.0,6.0,4.064880330716246,3.0,1.0,5.0,1.164620241771121,2.0
0.0,1.0,5.0,29.586409065404894,2.0,9.0,4.117281813080979,3.0,2.0,3.0,1.981319446593024,0.0
0.0,1.0,11.0,18.58649750574108,3.0,3.0,1.4169543187037346,1.0,3.0,8.0,1.0935371973722638,0.0
1.0,0.0,6.0,21.400762120634205,7.0,2.0,2.400127020105701,2.0,2.0,4.0,2.4581978561760107,2.0
0.0,1.0,5.0,11.108617813630305,2.0,6.0,1.021723562726061,3.0,1.0,4.0,2.8327991913889474,0.0
0.0,1.0,12.0,44.72722182218962,1.0,9.0,2.977268485182468,2.0,3.0,9.0,2.236746903188826,0.0
1.0,0.0,9.0,15.848981686683256,3.0,1.0,1.4276646318536952,3.0,2.0,6.0,1.00832786689182,1.0
0.0,1.0,8.0,34.436388784087285,2.0,2.0,4.054548598010911,2.0,3.0,5.0,2.808770763722518,2.0
1.0,0.0,10.0,29.562174185322537,7.0,5.0,2.2562174185322537,3.0,2.0,7.0,0.8979873652208301,3.0
0.0,1.0,7.0,28.95203660253396,5.0,9.0,2.850290943219137,2.0,2.0,5.0,1.7904303110662572,4.0
0.0,1.0,8.0,17.9009695297133,1.0,8.0,1.2376211912141626,3.0,2.0,6.0,1.426574478209811,0.0
1.0,0.0,6.0,21.59137384227376,4.0,4.0,2.93189564037896,3.0,1.0,3.0,2.467552846858902,0.0
1.0,0.0,4.0,12.671379717011188,8.0,2.0,1.167844929252797,1.0,1.0,3.0,1.020903562346705,4.0
1.0,0.0,11.0,21.052982189466626,6.0,7.0,1.3684529263151477,3.0,1.0,8.0,2.262191112623128,4.0
0.0,1.0,4.0,19.30975266414371,8.0,5.0,3.5774381660359267,2.0,3.0,1.0,2.269606852064336,2.0
1.0,0.0,6.0,29.05779793817523,8.0,2.0,3.509632989695872,3.0,2.0,3.0,0.5057760260115212,3.0
1.0,0.0,9.0,47.52758824521723,6.0,1.0,4.614176471690803,3.0,3.0,6.0,1.5556414960161409,3.0
1.0,0.0,7.0,40.943029017007845,9.0,2.0,4.563289859572549,2.0,2.0,5.0,1.8837796330913952,1.0
1.0,0.0,5.0,9.7063356048513,1.0,1.0,1.7412671209702602,2.0,2.0,3.0,1.394684786577168,0.0
1.0,0.0,12.0,37.45821142247168,5.0,1.0,2.70485095187264,3.0,3.0,9.0,1.3378185038858124,2.0
0.0,1.0,3.0,18.256265284195624,4.0,6.0,4.085421761398542,2.0,2.0,1.0,2.9734962156575038,1.0
0.0,1.0,4.0,17.384101931554067,1.0,5.0,3.0960254828885168,1.0,2.0,2.0,2.5520755905809094,4.0
0.0,1.0,6.0,21.981420073828865,1.0,3.0,3.163570012304811,1.0,3.0,3.0,1.7382175951014482,4.0
1.0,0.0,11.0,19.429421727113844,5.0,1.0,1.311765611555804,3.0,3.0,8.0,1.8778072716986105,4.0
0.0,1.0,10.0,16.452982040357995,2.0,5.0,1.1452982040357993,2.0,1.0,9.0,1.5593487355348197,4.0
0.0,1.0,6.0,19.987273069464823,3.0,5.0,2.497878844910804,2.0,3.0,3.0,1.521927182111887,4.0
0.0,1.0,4.0,14.948849212773975,1.0,9.0,1.4872123031934938,2.0,2.0,2.0,2.0648237908846703,0.0
1.0,0.0,7.0,32.29894109543528,4.0,2.0,4.042705870776469,1.0,1.0,6.0,2.348596842131633,0.0
1.0,0.0,11.0,59.31753287154328,6.0,9.0,4.847048442867571,3.0,1.0,8.0,2.1000993361758438,4.0
1.0,0.0,10.0,45.243100059976,6.0,3.0,3.9243100059976,2.0,1.0,8.0,1.9526326078552776,3.0
0.0,1.0,6.0,31.007645837130212,6.0,7.0,4.001274306188368,1.0,1.0,5.0,2.1360507053869595,3.0
0.0,1.0,8.0,32.90522903923661,1.0,5.0,3.488153629904576,1.0,1.0,7.0,2.991272006066612,3.0
1.0,0.0,11.0,38.12791010177676,7.0,2.0,2.829810009252433,3.0,3.0,8.0,1.5831378652640022,0.0
0.0,1.0,5.0,23.2529946255667,8.0,6.0,3.45059892511334,1.0,2.0,3.0,2.7395317665134944,1.0
1.0,0.0,9.0,37.639272026029445,9.0,4.0,3.182141336225494,3.0,1.0,6.0,2.346766426705357,1.0
0.0,1.0,12.0,50.65030209472641,7.0,8.0,3.554191841227201,1.0,3.0,9.0,2.6526572714575045,1.0
1.0,0.0,9.0,37.31733918793738,6.0,9.0,3.4797043542152637,3.0,1.0,6.0,2.8619745899323945,1.0
0.0,1.0,9.0,39.20553164643001,7.0,6.0,3.689503516270001,1.0,3.0,6.0,1.5431971177897053,3.0
0.0,1.0,7.0,23.677641460785452,3.0,9.0,2.09680592296935,2.0,1.0,6.0,2.14210688664322,3.0
0.0,1.0,5.0,28.73309261261624,3.0,4.0,4.946618522523248,2.0,3.0,2.0,1.1802503970885387,2.0
1.0,0.0,6.0,14.484767233399428,8.0,5.0,1.0807945388999047,3.0,2.0,3.0,2.5997873146166675,2.0
0.0,1.0,6.0,32.39970070891987,3.0,4.0,4.7332834514866455,1.0,2.0,4.0,2.4798394355280355,0.0
0.0,1.0,6.0,25.70679157986086,6.0,6.0,3.284465263310143,1.0,3.0,3.0,1.2525471183353851,0.0
1.0,0.0,12.0,23.390545619826252,4.0,2.0,1.6158788016521877,3.0,1.0,9.0,1.3489117190037831,1.0
0.0,1.0,3.0,14.10775272015244,1.0,8.0,2.035917573384147,1.0,2.0,1.0,2.6389682111441277,0.0
0.0,1.0,7.0,25.317359910662965,1.0,8.0,2.473908558666138,2.0,2.0,5.0,1.2043260942665317,4.0
0.0,1.0,9.0,34.50044597956452,2.0,9.0,2.8333828866182795,2.0,2.0,7.0,1.1142126201797176,1.0
0.0,1.0,10.0,57.948477529868285,7.0,9.0,4.894847752986829,1.0,3.0,7.0,2.408618535837493,1.0
1.0,0.0,4.0,20.90036572420085,3.0,6.0,4.475091431050212,2.0,1.0,2.0,2.763951475670872,4.0
0.0,1.0,7.0,32.28059823880803,1.0,3.0,4.182942605544005,1.0,1.0,6.0,1.9871120040719483,2.0
0.0,1.0,4.0,12.099205836303222,4.0,8.0,1.0248014590758054,2.0,2.0,2.0,1.911533692216984,2.0
0.0,1.0,9.0,49.580558946498556,7.0,9.0,4.508950994055395,2.0,3.0,6.0,1.825433761904752,3.0
0.0,1.0,4.0,25.3546433303043,2.0,7.0,4.588660832576075,2.0,3.0,1.0,1.742237748606004,1.0
1.0,0.0,4.0,11.808528710026078,5.0,5.0,1.7021321775065197,3.0,3.0,1.0,1.376512900281852,3.0
0.0,1.0,7.0,36.79686424194186,1.0,8.0,4.113837748848837,3.0,3.0,4.0,1.7818992975821606,2.0
1.0,0.0,4.0,14.05583961725615,6.0,4.0,2.0139599043140377,3.0,2.0,1.0,2.9855358311429567,4.0
1.0,0.0,7.0,19.394452383824,8.0,3.0,1.6277789119748571,3.0,2.0,4.0,0.8219431512468174,2.0
0.0,1.0,6.0,28.860544796968732,8.0,7.0,3.6434241328281223,1.0,3.0,3.0,2.816514204446701,3.0
0.0,1.0,11.0,19.288436106720795,3.0,1.0,1.6625851006109813,1.0,3.0,8.0,1.743338041976472,2.0
0.0,1.0,4.0,16.846164030978258,4.0,4.0,3.211541007744565,1.0,2.0,2.0,0.7007403565433225,1.0
0.0,1.0,7.0,28.486723506224642,4.0,5.0,3.3552462151749487,2.0,2.0,5.0,2.7470667953038674,4.0
1.0,0.0,6.0,11.690245714506142,2.0,2.0,1.6150409524176903,1.0,1.0,5.0,2.355580378927204,4.0
1.0,0.0,8.0,29.365324894974364,9.0,9.0,2.5456656118717955,2.0,1.0,6.0,2.7103609429818643,4.0
1.0,0.0,10.0,49.3104258645245,7.0,6.0,4.23104258645245,3.0,1.0,7.0,2.083988136676932,1.0
0.0,1.0,5.0,11.98879784104501,4.0,6.0,1.197759568209002,2.0,2.0,3.0,2.224982524891965,4.0
1.0,0.0,6.0,13.08105580878167,5.0,5.0,1.3468426347969449,2.0,2.0,4.0,2.89444578793884,0.0
1.0,0.0,12.0,49.34476939958005,4.0,2.0,3.7787307832983377,3.0,2.0,9.0,1.3340524071946476,2.0
1.0,0.0,6.0,28.416982592490495,1.0,6.0,4.569497098748416,3.0,1.0,3.0,2.1769537019701355,1.0
0.0,1.0,10.0,26.717742633050783,2.0,6.0,2.071774263305078,3.0,2.0,8.0,0.8279360786465126,1.0
1.0,0.0,11.0,29.916227021929842,1.0,5.0,2.628747911084531,3.0,1.0,8.0,1.8378813791238409,2.0
1.0,0.0,5.0,15.345737171129391,4.0,7.0,2.269147434225878,3.0,1.0,2.0,0.9392050676247126,1.0
1.0,0.0,11.0,25.95839978550096,3.0,1.0,2.0871272532273597,3.0,1.0,8.0,2.8624772417557125,1.0
0.0,1.0,4.0,23.585089671567175,4.0,4.0,4.896272417891794,1.0,3.0,1.0,1.3891384334374233,3.0
1.0,0.0,8.0,22.780035956959036,4.0,6.0,2.3475044946198795,2.0,1.0,6.0,1.357840801726928,4.0
1.0,0.0,5.0,20.077396195318325,6.0,1.0,2.815479239063665,2.0,1.0,3.0,1.1795829894208794,1.0
0.0,1.0,5.0,19.962500256615407,4.0,3.0,3.392500051323081,2.0,3.0,2.0,2.846750749416879,4.0
1.0,0.0,11.0,19.22726489309978,8.0,2.0,1.0206604448272525,3.0,2.0,8.0,1.1361055485512996,1.0
0.0,1.0,4.0,24.29117477225023,6.0,7.0,4.3227936930625575,1.0,1.0,3.0,0.8168368689854009,1.0
0.0,1.0,8.0,26.389692999978593,2.0,3.0,2.923711624997324,1.0,2.0,6.0,0.9333725935582944,2.0
0.0,1.0,8.0,29.731383661707056,2.0,9.0,2.591422957713382,2.0,3.0,5.0,2.3035228679882165,1.0
0.0,1.0,9.0,30.274216673329413,9.0,9.0,2.363801852592157,1.0,3.0,6.0,2.517866527262934,1.0
0.0,1.0,4.0,12.780523046854011,5.0,4.0,2.1951307617135027,2.0,3.0,1.0,2.2771462409420766,0.0
1.0,0.0,7.0,28.21632393162032,6.0,4.0,3.1737605616600457,3.0,3.0,4.0,0.5915333991333613,1.0
0.0,1.0,9.0,30.30587363119845,1.0,8.0,2.4784304034664943,2.0,2.0,7.0,1.2626647550601002,3.0
1.0,0.0,10.0,32.53344927509336,1.0,2.0,3.1533449275093357,3.0,2.0,7.0,2.073367796201211,0.0
0.0,1.0,7.0,28.192278169085842,3.0,8.0,2.884611167012263,2.0,2.0,5.0,1.2391171517020914,3.0
1.0,0.0,6.0,33.56915429523291,7.0,9.0,4.4281923825388185,3.0,2.0,3.0,0.6900220274566622,2.0
0.0,1.0,7.0,25.532946455102714,4.0,4.0,3.076135207871816,2.0,3.0,4.0,0.6373996832670465,1.0
1.0,0.0,5.0,11.03468724186584,2.0,2.0,1.806937448373168,1.0,1.0,4.0,1.1863286942818256,3.0
0.0,1.0,11.0,38.173635755553676,2.0,8.0,2.7430577959594253,3.0,3.0,8.0,2.465641548432238,0.0
0.0,1.0,8.0,22.994902227061896,2.0,3.0,2.499362778382737,1.0,3.0,5.0,1.1426051445577468,4.0
1.0,0.0,12.0,42.87498016090173,4.0,7.0,3.239581680075144,3.0,1.0,9.0,2.8728825765193857,4.0
0.0,1.0,7.0,35.432218587438626,3.0,1.0,4.9188883696340895,1.0,2.0,5.0,1.1129551583597022,1.0
0.0,1.0,7.0,31.804873300869456,6.0,5.0,3.8292676144099222,1.0,2.0,5.0,0.9463522949788424,2.0
0.0,1.0,11.0,52.99746114962155,7.0,8.0,4.090678286329232,2.0,3.0,8.0,0.6209747713042144,1.0
1.0,0.0,6.0,21.195822804207168,1.0,1.0,3.365970467367861,1.0,1.0,5.0,2.346317341301952,4.0
0.0,1.0,7.0,38.18832904988436,1.0,9.0,4.169761292840622,1.0,1.0,6.0,0.6307472765164055,4.0
0.0,1.0,10.0,22.96177466590535,1.0,3.0,1.996177466590535,1.0,1.0,9.0,2.3852704215107368,0.0
1.0,0.0,10.0,56.11223635005523,8.0,4.0,4.811223635005523,3.0,1.0,7.0,1.371117421643649,4.0
1.0,0.0,3.0,15.083763415227628,9.0,4.0,2.027921138409209,1.0,1.0,2.0,2.7011873000620223,2.0
0.0,1.0,7.0,29.543206804924374,8.0,7.0,3.220458114989196,1.0,3.0,4.0,2.68013955327749,4.0
1.0,0.0,11.0,24.97690109773841,5.0,1.0,1.8160819179762189,2.0,2.0,9.0,0.917454651128861,1.0
1.0,0.0,7.0,21.581210181484693,7.0,6.0,2.0830300259263845,3.0,1.0,4.0,1.345506433906546,2.0
0.0,1.0,3.0,19.89202616755726,6.0,7.0,4.297342055852419,2.0,2.0,1.0,2.6591759643662525,2.0
1.0,0.0,8.0,32.49369116691935,7.0,2.0,3.1867113958649185,3.0,1.0,5.0,2.760179738469032,3.0
0.0,1.0,4.0,18.582596669235972,4.0,5.0,3.395649167308993,3.0,3.0,1.0,1.468973514212227,3.0
1.0,0.0,6.0,34.01647761943784,8.0,5.0,4.33607960323964,3.0,3.0,3.0,2.732733236055242,0.0
1.0,0.0,7.0,33.037787922406295,9.0,8.0,3.4339697032009,3.0,3.0,4.0,2.6553969988905184,3.0
1.0,0.0,5.0,15.556910841566644,9.0,3.0,1.3113821683133289,3.0,3.0,2.0,0.6231143898803055,3.0
0.0,1.0,5.0,23.524657254135512,2.0,8.0,3.1049314508271024,2.0,1.0,4.0,0.8213720869414751,1.0
0.0,1.0,5.0,27.18413995108071,5.0,4.0,4.636827990216142,2.0,3.0,2.0,1.5972490334235243,2.0
0.0,1.0,8.0,18.1669646772326,6.0,9.0,1.1458705846540749,1.0,3.0,5.0,1.4429997082930388,1.0
1.0,0.0,6.0,34.29525367171115,6.0,9.0,4.715875611951859,3.0,1.0,3.0,1.1012630858033965,2.0
0.0,1.0,9.0,50.19916731878382,6.0,7.0,4.799907479864869,2.0,2.0,7.0,1.7457589467352428,4.0
1.0,0.0,6.0,20.602095941480236,7.0,1.0,2.267015990246706,1.0,3.0,5.0,1.455921399236492,4.0
0.0,1.0,11.0,25.26773825557169,2.0,1.0,2.20615802323379,1.0,2.0,9.0,0.9441388102263586,3.0
0.0,1.0,10.0,42.04205782170482,5.0,8.0,3.4042057821704823,3.0,3.0,7.0,1.6637493575930904,1.0
0.0,1.0,6.0,16.730021942512128,2.0,4.0,2.121670323752021,3.0,3.0,3.0,2.94960843681319,2.0
0.0,1.0,6.0,29.038635574588653,1.0,6.0,3.8397725957647753,2.0,3.0,3.0,2.1991872596879496,3.0
0.0,1.0,8.0,31.634776270733134,2.0,8.0,2.9543470338416418,1.0,2.0,6.0,0.6770136620737062,4.0
0.0,1.0,9.0,22.653249408634643,5.0,3.0,2.1836943787371825,1.0,3.0,6.0,0.722129188284824,0.0
1.0,0.0,6.0,10.366836590990248,4.0,3.0,1.061139431831708,3.0,1.0,3.0,2.2958515297779725,0.0
0.0,1.0,10.0,42.379820904534625,1.0,3.0,3.937982090453463,3.0,3.0,7.0,1.4402649697065186,1.0
0.0,1.0,4.0,17.252522715145204,3.0,5.0,3.0631306787863006,1.0,2.0,2.0,1.654253248069665,1.0
1.0,0.0,6.0,31.14626454135546,6.0,5.0,4.19104409022591,2.0,1.0,4.0,1.0925658473325754,2.0
0.0,1.0,8.0,23.51493711801103,3.0,2.0,2.6893671397513788,1.0,2.0,6.0,0.8331399205821015,1.0
0.0,1.0,4.0,16.6834968543923,3.0,8.0,2.1708742135980748,2.0,3.0,1.0,2.215983333424815,0.0
1.0,0.0,6.0,36.74865461213498,9.0,4.0,4.624775768689163,1.0,2.0,5.0,0.9032200635475256,4.0
1.0,0.0,5.0,11.442492717694233,4.0,1.0,1.4884985435388467,2.0,1.0,3.0,2.46022343951535,4.0
0.0,1.0,10.0,39.21597543778122,7.0,6.0,3.3215975437781218,1.0,3.0,7.0,1.5977882052829795,2.0
0.0,1.0,8.0,19.95110304338067,1.0,8.0,1.493887880422584,1.0,2.0,6.0,0.6579377303314322,4.0
1.0,0.0,11.0,32.52417115261663,3.0,6.0,2.684015559328784,3.0,1.0,8.0,2.3302106193492884,4.0
0.0,1.0,4.0,7.53369559917981,1.0,1.0,1.6334238997949524,1.0,2.0,2.0,2.146676174658369,2.0
0.0,1.0,12.0,57.765417605178484,9.0,9.0,4.063784800431541,2.0,3.0,9.0,2.88504789690216,3.0
1.0,0.0,11.0,16.493454336678496,5.0,2.0,1.0448594851525908,3.0,1.0,8.0,1.1309743959785965,1.0
1.0,0.0,6.0,22.42331017708418,7.0,4.0,2.5705516961806967,2.0,3.0,4.0,0.7755923385652403,1.0
1.0,0.0,10.0,27.013422952884724,6.0,3.0,2.1013422952884726,1.0,1.0,9.0,2.021406433122295,2.0
1.0,0.0,4.0,17.87322773820091,2.0,4.0,3.968306934550227,3.0,2.0,1.0,1.8761111058303688,4.0
0.0,1.0,10.0,25.342993638121442,5.0,7.0,1.834299363812144,2.0,2.0,8.0,2.057977749699852,0.0
0.0,1.0,12.0,48.37152394489178,1.0,4.0,3.697626995407648,1.0,3.0,9.0,0.7945139213358983,3.0
1.0,0.0,10.0,41.84637141009563,7.0,8.0,3.484637141009563,3.0,1.0,7.0,1.9932696664568144,2.0
0.0,1.0,7.0,24.50505863103921,7.0,2.0,3.215008375862744,1.0,3.0,4.0,1.3838582746467851,0.0
0.0,1.0,4.0,26.245617881989084,5.0,9.0,4.311404470497271,1.0,1.0,3.0,1.6430717974224174,3.0
1.0,0.0,4.0,14.41923485463305,5.0,6.0,2.3548087136582625,3.0,2.0,1.0,1.7163179880389874,4.0
0.0,1.0,4.0,27.366281729819406,3.0,8.0,4.841570432454851,2.0,1.0,3.0,2.812334644949938,4.0
1.0,0.0,4.0,18.306510270301267,5.0,2.0,3.3266275675753167,2.0,1.0,2.0,1.1892594567025436,4.0
1.0,0.0,9.0,50.781275137007896,7.0,1.0,4.864586126334211,2.0,1.0,7.0,1.7962203052185264,4.0
0.0,1.0,11.0,42.6972677032153,1.0,9.0,3.063387973019573,2.0,3.0,8.0,1.414276439209491,0.0
0.0,1.0,9.0,38.87082070624153,3.0,8.0,3.430091189582392,1.0,3.0,6.0,0.7999603413723168,2.0
1.0,0.0,8.0,29.10134755027575,5.0,7.0,3.012668443784469,3.0,1.0,5.0,1.1614357292508746,2.0
0.0,1.0,12.0,27.931086600386514,5.0,4.0,1.9942572166988763,2.0,3.0,9.0,2.175246324455052,0.0
1.0,0.0,11.0,59.15990257618422,7.0,2.0,4.741809325107656,3.0,2.0,8.0,2.352642761665421,2.0
1.0,0.0,5.0,15.553627169216245,8.0,2.0,1.5107254338432492,2.0,2.0,3.0,2.302219257821615,4.0
1.0,0.0,7.0,28.02899279002143,9.0,6.0,2.718427541431633,1.0,1.0,6.0,1.837583904084544,1.0
1.0,0.0,8.0,23.96995782341428,7.0,5.0,2.121244727926785,3.0,3.0,5.0,2.1973743224888205,1.0
1.0,0.0,11.0,57.74735735721307,4.0,3.0,4.886123396110279,3.0,2.0,8.0,1.1495911315875986,2.0
1.0,0.0,4.0,24.02828224677788,9.0,4.0,3.75707056169447,2.0,3.0,2.0,2.0538606076579926,4.0
0.0,1.0,4.0,24.31349071805508,5.0,9.0,3.828372679513769,3.0,2.0,2.0,0.8872527467292625,1.0
0.0,1.0,4.0,26.348427224881252,2.0,9.0,4.337106806220313,2.0,2.0,2.0,1.6017636217708753,2.0
1.0,0.0,3.0,13.141092590498852,2.0,5.0,3.713697530166284,1.0,1.0,2.0,1.665183413845607,4.0
0.0,1.0,9.0,52.5054052223214,5.0,8.0,4.945045024702377,1.0,1.0,8.0,1.7876878373771807,1.0
0.0,1.0,2.0,11.091686546658222,1.0,7.0,2.045843273329111,1.0,1.0,1.0,0.7406358076652548,1.0
0.0,1.0,11.0,39.42368258257714,2.0,8.0,2.8566984165979217,1.0,3.0,8.0,1.1281512502660425,4.0
0.0,1.0,5.0,21.60021050532938,5.0,7.0,2.9200421010658757,2.0,3.0,2.0,0.9457232783693696,1.0
1.0,0.0,11.0,46.147457824674014,4.0,3.0,3.831587074970365,3.0,3.0,8.0,1.2354830671907415,0.0
1.0,0.0,8.0,26.966011050642745,5.0,2.0,2.745751381330343,2.0,3.0,6.0,2.235745504060412,3.0
0.0,1.0,7.0,21.739089856194052,2.0,3.0,2.6770128365991503,1.0,1.0,6.0,1.0344305116977142,0.0
0.0,1.0,7.0,32.63076252751756,4.0,8.0,3.518680361073937,1.0,2.0,5.0,2.353454000149749,4.0
1.0,0.0,7.0,22.045633144330804,8.0,6.0,2.0065190206186863,3.0,3.0,4.0,2.6984238450294336,0.0
1.0,0.0,10.0,19.568784440563707,8.0,9.0,1.1568784440563706,3.0,2.0,7.0,1.4594348376223574,3.0
1.0,0.0,12.0,37.0942168657249,5.0,2.0,2.6745180721437416,3.0,2.0,9.0,1.0104213120246384,1.0
1.0,0.0,8.0,25.635923753637822,6.0,5.0,2.454490469204728,1.0,1.0,7.0,2.65647807568703,3.0
1.0,0.0,9.0,16.636305927982846,7.0,4.0,1.0707006586647605,3.0,2.0,6.0,1.4637986129335134,4.0
0.0,1.0,9.0,36.33794707374745,5.0,8.0,3.148660785971939,1.0,2.0,7.0,1.8073828271677308,4.0
1.0,0.0,4.0,22.939040830221767,9.0,4.0,3.484760207555442,1.0,2.0,3.0,2.4801766048257923,4.0
1.0,0.0,7.0,21.529662701496743,4.0,2.0,2.504237528785249,3.0,2.0,4.0,2.197742506406797,2.0
1.0,0.0,10.0,51.36113779226791,4.0,4.0,4.736113779226791,3.0,3.0,7.0,2.120013506116858,0.0
0.0,1.0,8.0,22.17877167571506,1.0,2.0,2.5223464594643823,2.0,2.0,6.0,2.8268850650083808,0.0
0.0,1.0,9.0,41.995429872892984,6.0,6.0,3.99949220809922,2.0,3.0,6.0,1.704459134667231,0.0
1.0,0.0,4.0,24.248847942444765,5.0,8.0,4.812211985611191,3.0,2.0,1.0,0.9741638905633504,1.0
0.0,1.0,9.0,30.625432088323848,1.0,6.0,2.736159120924872,3.0,3.0,6.0,2.39504082184482,1.0
0.0,1.0,11.0,32.042080156490755,3.0,8.0,2.1856436505900687,3.0,2.0,9.0,0.8338499807589743,2.0
0.0,1.0,5.0,10.252749320232489,2.0,3.0,1.450549864046498,1.0,3.0,2.0,2.0497390271402773,3.0
1.0,0.0,10.0,40.118781165283416,7.0,4.0,3.3118781165283413,3.0,1.0,7.0,2.495171129848198,1.0
1.0,0.0,8.0,31.400805928937423,6.0,5.0,3.175100741117178,2.0,2.0,6.0,1.0934661482527803,0.0
1.0,0.0,5.0,23.568431209616055,6.0,4.0,3.513686241923211,1.0,1.0,4.0,1.577388670876549,2.0
1.0,0.0,2.0,8.926481564828704,4.0,2.0,2.463240782414352,1.0,1.0,1.0,2.8730979203901685,3.0
1.0,0.0,2.0,11.01060557812415,7.0,4.0,2.0053027890620747,1.0,1.0,1.0,1.984088906104627,3.0
1.0,0.0,8.0,31.35271273613166,4.0,6.0,3.4190890920164576,2.0,1.0,6.0,1.1019467416390951,4.0
0.0,1.0,4.0,24.67867819028421,9.0,6.0,4.669669547571052,1.0,2.0,2.0,2.046917784449044,0.0
0.0,1.0,11.0,35.752568470420414,1.0,5.0,2.7956880427654918,1.0,2.0,9.0,1.2112092802658443,1.0
1.0,0.0,9.0,31.120921173683943,1.0,1.0,3.346769019298216,3.0,1.0,6.0,2.8205322917105384,1.0
0.0,1.0,5.0,26.448305104532444,2.0,2.0,4.889661020906489,2.0,3.0,2.0,2.242214131057533,0.0
0.0,1.0,9.0,36.21668842080426,3.0,7.0,3.2462987134226955,1.0,1.0,8.0,2.414207675715557,2.0
1.0,0.0,9.0,27.73304231693141,9.0,5.0,2.081449146325712,3.0,2.0,6.0,1.5988754592169032,4.0
0.0,1.0,10.0,34.74346368943225,2.0,6.0,2.874346368943225,2.0,3.0,7.0,0.6780477966248926,3.0
0.0,1.0,5.0,27.10273602565563,1.0,5.0,4.420547205131126,2.0,3.0,2.0,2.7808843306268622,1.0
0.0,1.0,5.0,19.111358651292658,8.0,8.0,2.2222717302585315,1.0,3.0,2.0,1.526956662564961,0.0
0.0,1.0,5.0,14.978399914486165,1.0,9.0,1.1956799828972329,2.0,1.0,4.0,1.0212463277409871,0.0
1.0,0.0,8.0,32.875584542938014,9.0,6.0,2.984448067867252,3.0,1.0,5.0,2.3308086317154677,1.0
1.0,0.0,7.0,26.724583163361753,5.0,5.0,3.1035118804802506,3.0,3.0,4.0,2.1760103355211298,0.0
1.0,0.0,7.0,32.21350254864761,8.0,5.0,3.4590717926639445,3.0,3.0,4.0,2.872312311222172,1.0
0.0,1.0,8.0,39.96231109687787,5.0,9.0,3.8702888871097336,3.0,3.0,5.0,0.5942523854469426,3.0
1.0,0.0,11.0,25.42648737863437,6.0,2.0,1.766044307148579,3.0,3.0,8.0,1.8615253584935092,1.0
0.0,1.0,9.0,22.38378170052033,1.0,8.0,1.5981979667244812,3.0,1.0,8.0,2.5231111704441638,1.0
